"from_npi","to_npi","patient_count","transaction_count","average_day_wait","std_day_wait","hospital_type","pcp_class","pcp_special","to_organization","full_name","credential_text","middle_name","name_prefix_text","name_suffix_text"
"1417011008","1538114434","38","58","33.845","55.518","General Acute Care Hospital","Internal Medicine",NULL,"HENDERSONVILLE HOSPITAL CORPORATION","GILBERT BAZALDUA","M.D.",NULL,"DR.",NULL
"1417011008","1295780476","49","66","45.545","66.586","General Acute Care Hospital","Internal Medicine",NULL,"HTI MEMORIAL HOSPITAL CORPORATION","GILBERT BAZALDUA","M.D.",NULL,"DR.",NULL
"1417011008","1669567897","278","684","8.987","25.519","General Acute Care Hospital","Internal Medicine",NULL,"NORTHCREST MEDICAL CENTER","GILBERT BAZALDUA","M.D.",NULL,"DR.",NULL
"1093718272","1396882205","66","101","48.535","56.608","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","DAVID BLAZER","MD","J","DR.",NULL
"1093718272","1871530832","573","934","19.691","43.312","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","DAVID BLAZER","MD","J","DR.",NULL
"1093718272","1023055126","103","113","47.071","69.067","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID BLAZER","MD","J","DR.",NULL
"1841347721","1396882205","226","490","1.253","5.62","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","MATTHEW MILLER","MD","SCOTT",NULL,NULL
"1609844489","1164590386","365","644","18.793","47.2","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","SAINT THOMAS RUTHERFORD HOSPITAL","FRANK LOUTHAN","MD","BLONVIL",NULL,"III"
"1659473452","1396882205","55","83","35.675","46.79","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","GEORGE HOPKINS","M.D.","DAVID","DR.",NULL
"1659473452","1164590386","115","170","36.088","48.407","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","GEORGE HOPKINS","M.D.","DAVID","DR.",NULL
"1912166752","1396882205","205","238","47.076","59.851","General Acute Care Hospital","Internal Medicine","Interventional Cardiology","VANDERBILT UNIVERSITY MEDICAL CENTER","AMIT KESWANI","MD","N","DR.",NULL
"1912166752","1578591756","68","76","44.776","58.107","General Acute Care Hospital","Internal Medicine","Interventional Cardiology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","AMIT KESWANI","MD","N","DR.",NULL
"1912166752","1861479545","855","1172","17.521","39.359","General Acute Care Hospital","Internal Medicine","Interventional Cardiology","MAURY REGIONAL HOSPITAL","AMIT KESWANI","MD","N","DR.",NULL
"1578597704","1396882205","92","127","47.079","57.144","General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","RUTH LAMAR","M.D.","E",NULL,NULL
"1578597704","1265445506","267","488","18.051","32.724","General Acute Care Hospital","Internal Medicine","Medical Oncology","WILLIAMSON COUNTY HOSPITAL DISTRICT","RUTH LAMAR","M.D.","E",NULL,NULL
"1578597704","1629025648","58","75","32.4","55.948","General Acute Care Hospital","Internal Medicine","Medical Oncology","SAINT THOMAS WEST HOSPITAL","RUTH LAMAR","M.D.","E",NULL,NULL
"1578597704","1780778969","36","54","38.796","63.129","General Acute Care Hospital","Internal Medicine","Medical Oncology","SAINT THOMAS WEST HOSPITAL","RUTH LAMAR","M.D.","E",NULL,NULL
"1578597704","1861479545","59","105","32.714","35.085","General Acute Care Hospital","Internal Medicine","Medical Oncology","MAURY REGIONAL HOSPITAL","RUTH LAMAR","M.D.","E",NULL,NULL
"1245322668","1396882205","55","103","1.437","13.706","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","VANDERBILT UNIVERSITY MEDICAL CENTER","JANIE HAGAN","APN, BC","LIPPS","MRS.",NULL
"1922280692","1396882205","64","114","26.202","34.193","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","MATHEW JOSEPH","M.D.","JOHN","DR.",NULL
"1922280692","1871530832","402","921","17.152","38.237","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","CENTRAL TENNESSEE HOSPITAL CORPORATION","MATHEW JOSEPH","M.D.","JOHN","DR.",NULL
"1922280692","1629025648","74","105","38.076","48.15","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","SAINT THOMAS WEST HOSPITAL","MATHEW JOSEPH","M.D.","JOHN","DR.",NULL
"1922280692","1780778969","65","85","47.047","54.552","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","SAINT THOMAS WEST HOSPITAL","MATHEW JOSEPH","M.D.","JOHN","DR.",NULL
"1922280692","1023055126","157","225","23.822","40.239","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","MATHEW JOSEPH","M.D.","JOHN","DR.",NULL
"1275620312","1396882205","173","545","0.556","4.71","General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","JORDAN BERLIN","MD",NULL,NULL,NULL
"1407848534","1649659582","272","468","22.583","51.23","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS DEKALB HOSPITAL, LLC","DOUG HOOPER","MD","GIBBONS","DR.",NULL
"1407848534","1396882205","37","65","41.277","49.787","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","DOUG HOOPER","MD","GIBBONS","DR.",NULL
"1114019528","1396882205","169","254","44.783","53.557","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","LAURA HUNT","MD","FORESTER",NULL,NULL
"1114019528","1265445506","394","756","12.27","31.011","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","WILLIAMSON COUNTY HOSPITAL DISTRICT","LAURA HUNT","MD","FORESTER",NULL,NULL
"1861689432","1932170750","610","971","8.448","27.715","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SHELBYVILLE HOSPITAL COMPANY LLC","IFEOLUWA OKUSANYA","MBBS","OLUWASEUN","DR.",NULL
"1861689432","1164590386","77","87","49.345","55.821","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS RUTHERFORD HOSPITAL","IFEOLUWA OKUSANYA","MBBS","OLUWASEUN","DR.",NULL
"1154425361","1861479545","49","144","9.292","18.349","General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","INDU BALI","MD",NULL,"MS.",NULL
"1285781161","1396882205","1689","2506","6.227","22.074","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","ROBERT ABRAHAM","MD",NULL,NULL,NULL
"1285781161","1578591756","30","58","38.328","58.693","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","ROBERT ABRAHAM","MD",NULL,NULL,NULL
"1285781161","1861479545","317","557","29.668","39.611","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","ROBERT ABRAHAM","MD",NULL,NULL,NULL
"1962662858","1932170750","95","154","26.24","42.023","General Acute Care Hospital","Family Medicine",NULL,"SHELBYVILLE HOSPITAL COMPANY LLC","PAMELA DEHMLOW","MD","GAIL",NULL,NULL
"1629064738","1396882205","39","69","34.797","40.744","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","HARRY BURCK","MD","E.","DR.","JR."
"1629064738","1164590386","40","57","31.14","33.137","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","HARRY BURCK","MD","E.","DR.","JR."
"1629064738","1518346469","247","472","21.042","35.657","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RIVER PARK HOSPITAL, LLC","HARRY BURCK","MD","E.","DR.","JR."
"1447242565","1720032345","123","190","9.126","24.489","General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","KEVIN COX","M.D.","L",NULL,NULL
"1447242565","1750328852","22","65","1.031","3.708","Psychiatric Unit","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","KEVIN COX","M.D.","L",NULL,NULL
"1447242565","1982650024","78","115","45.661","59.655","General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","KEVIN COX","M.D.","L",NULL,NULL
"1447242565","1396882205","102","134","48.231","53.632","General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","KEVIN COX","M.D.","L",NULL,NULL
"1447242565","1265445506","69","94","15.894","35.093","General Acute Care Hospital","Internal Medicine","Nephrology","WILLIAMSON COUNTY HOSPITAL DISTRICT","KEVIN COX","M.D.","L",NULL,NULL
"1447242565","1629025648","64","95","40.179","56.142","General Acute Care Hospital","Internal Medicine","Nephrology","SAINT THOMAS WEST HOSPITAL","KEVIN COX","M.D.","L",NULL,NULL
"1447242565","1295780476","52","73","46.37","66.713","General Acute Care Hospital","Internal Medicine","Nephrology","HTI MEMORIAL HOSPITAL CORPORATION","KEVIN COX","M.D.","L",NULL,NULL
"1447242565","1932146032","69","99","17.747","35.719","General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","KEVIN COX","M.D.","L",NULL,NULL
"1447242565","1780778969","89","142","38.57","63.86","General Acute Care Hospital","Internal Medicine","Nephrology","SAINT THOMAS WEST HOSPITAL","KEVIN COX","M.D.","L",NULL,NULL
"1447242565","1023055126","468","1288","5.567","22.266","General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","KEVIN COX","M.D.","L",NULL,NULL
"1982614814","1629025648","137","357","0","0","General Acute Care Hospital","Internal Medicine","Hospice and Palliative Medicine","SAINT THOMAS WEST HOSPITAL","SARAH FREMONT","MD","R",NULL,NULL
"1659474336","1396882205","132","175","4.829","11.423","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","CHRISTOPHER TURNER","MD","PAUL","DR.",NULL
"1659474336","1861479545","207","293","2.959","19.22","General Acute Care Hospital","Internal Medicine",NULL,"MAURY REGIONAL HOSPITAL","CHRISTOPHER TURNER","MD","PAUL","DR.",NULL
"1942245683","1396882205","149","155","31.374","60.707","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","CLAUDE SHACKELFORD","MD","EDWARD",NULL,NULL
"1144288747","1982650024","170","230","31.417","53.297","General Acute Care Hospital","Pediatrics",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","GEORGE ROBERTSON","M.D.","WILLIAM","DR.","II"
"1144288747","1396882205","80","121","37.868","47.139","General Acute Care Hospital","Pediatrics",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","GEORGE ROBERTSON","M.D.","WILLIAM","DR.","II"
"1144288747","1629025648","70","85","40.224","50.049","General Acute Care Hospital","Pediatrics",NULL,"SAINT THOMAS WEST HOSPITAL","GEORGE ROBERTSON","M.D.","WILLIAM","DR.","II"
"1144288747","1306889597","323","573","24.897","45.506","General Acute Care Hospital","Pediatrics",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","GEORGE ROBERTSON","M.D.","WILLIAM","DR.","II"
"1720284086","1396882205","1062","1308","4.567","13.98","General Acute Care Hospital","Internal Medicine","Advanced Heart Failure and Transplant Cardiology","VANDERBILT UNIVERSITY MEDICAL CENTER","DOUGLAS BRINKLEY","MD","MARSHALL","DR.","JR."
"1902035371","1578591756","30","86","6.07","21.283","General Acute Care Hospital","Family Medicine",NULL,"MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","PADMA NARRA","MD","J",NULL,NULL
"1902035371","1861479545","341","1025","13.751","31.891","General Acute Care Hospital","Family Medicine",NULL,"MAURY REGIONAL HOSPITAL","PADMA NARRA","MD","J",NULL,NULL
"1780804336","1396882205","282","455","5.914","22.643","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","THOMAS WHITFIELD","M.D.",NULL,NULL,NULL
"1821066341","1871530832","98","116","19.793","48.725","General Acute Care Hospital","Internal Medicine",NULL,"CENTRAL TENNESSEE HOSPITAL CORPORATION","EARL CAMPBELL","M.D.","V",NULL,"JR."
"1821066341","1679924005","45","80","4.388","5.033","Long Term Care Hospital","Internal Medicine",NULL,"CURAHEALTH NASHVILLE, LLC","EARL CAMPBELL","M.D.","V",NULL,"JR."
"1760579874","1396882205","66","131","2.458","17.573","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","RUSSELL ROTHMAN","MD",NULL,NULL,NULL
"1134247570","1164590386","41","63","28.524","38.736","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","MITCHELL WILLOUGHBY","M.D.","B.","DR.",NULL
"1104808641","1396882205","16","57","7.561","12.959","General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","HARRY JOHNSON","M.D.","KEITH",NULL,NULL
"1659342384","1982650024","55","58","12.224","40.191","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","VAFA MANSOURI","D.O.","CYRUS","DR.",NULL
"1659342384","1629025648","733","1132","6.072","27.388","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS WEST HOSPITAL","VAFA MANSOURI","D.O.","CYRUS","DR.",NULL
"1659342384","1447571658","57","61","16.869","48.371","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SUMNER REGIONAL MEDICAL CENTER LLC","VAFA MANSOURI","D.O.","CYRUS","DR.",NULL
"1659342384","1164590386","68","80","48.838","66.509","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS RUTHERFORD HOSPITAL","VAFA MANSOURI","D.O.","CYRUS","DR.",NULL
"1659342384","1508247016","66","74","44.865","72.279","Medicare Defined Swing Bed Unit","Internal Medicine","Cardiovascular Disease","SAINT THOMAS RIVER PARK HOSPITAL, LLC","VAFA MANSOURI","D.O.","CYRUS","DR.",NULL
"1659342384","1518346469","219","301","24.575","52.943","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS RIVER PARK HOSPITAL, LLC","VAFA MANSOURI","D.O.","CYRUS","DR.",NULL
"1396799979","1629025648","480","735","9.494","35.307","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS WEST HOSPITAL","ARTHUR CONSTANTINE","M.D.","EMANUEL",NULL,NULL
"1396799979","1780778969","119","128","16.188","45.079","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS WEST HOSPITAL","ARTHUR CONSTANTINE","M.D.","EMANUEL",NULL,NULL
"1396799979","1518346469","139","200","23.545","43.964","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS RIVER PARK HOSPITAL, LLC","ARTHUR CONSTANTINE","M.D.","EMANUEL",NULL,NULL
"1427074210","1023055126","167","396","10.876","27.267","General Acute Care Hospital","Internal Medicine","Medical Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID SPIGEL","M.D.","R",NULL,NULL
"1518066950","1396882205","56","87","3.437","13.139","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","CHRISTIANNE ROUMIE","MD",NULL,NULL,NULL
"1558315168","1629025648","755","1026","16.423","45.007","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SAINT THOMAS WEST HOSPITAL","BJARKI OLAFSSON","M.D.","J.",NULL,NULL
"1497758445","1396882205","43","64","37.328","41.21","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JOHN MORSE","MD","CW","DR.",NULL
"1497758445","1871530832","164","228","42.263","61.511","General Acute Care Hospital","Family Medicine",NULL,"CENTRAL TENNESSEE HOSPITAL CORPORATION","JOHN MORSE","MD","CW","DR.",NULL
"1851407548","1396882205","83","126","39.571","45.218","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","TIMOTHY NASH","M.D.","A",NULL,NULL
"1851407548","1578591756","486","1569","8.567","27.45","General Acute Care Hospital","Internal Medicine",NULL,"MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","TIMOTHY NASH","M.D.","A",NULL,NULL
"1851407548","1861479545","574","1228","24.137","47.42","General Acute Care Hospital","Internal Medicine",NULL,"MAURY REGIONAL HOSPITAL","TIMOTHY NASH","M.D.","A",NULL,NULL
"1811089238","1396882205","380","704","18.28","37.805","General Acute Care Hospital","Internal Medicine","Sports Medicine","VANDERBILT UNIVERSITY MEDICAL CENTER","PAUL RUMMO","DO",NULL,NULL,NULL
"1447382221","1861479545","57","119","23.731","29.506","General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","SUE LEE","M.D.","ELLEN",NULL,NULL
"1336296136","1023055126","198","444","9.466","27.279","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","TODD BAUER","MD","MICHAEL","DR.",NULL
"1437392917","1629025648","364","820","0.124","3.527","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","SUSAN WILLIAMSON","M.D.","LEIGH",NULL,NULL
"1437392917","1780778969","66","69","36.043","63.217","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","SUSAN WILLIAMSON","M.D.","LEIGH",NULL,NULL
"1326214438","1396882205","75","136","1.728","5.734","General Acute Care Hospital","Internal Medicine","Infectious Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","CODY CHASTAIN","M.D.","ALLAN",NULL,NULL
"1649426016","1396882205","41","63","34.349","38.491","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","NICHOLAS COTE","D.O.","STERLING",NULL,NULL
"1649426016","1164590386","70","98","44.071","53.896","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","NICHOLAS COTE","D.O.","STERLING",NULL,NULL
"1164468906","1396882205","435","894","1.018","7.918","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","TIFFANY HINES","MD","E","MRS.",NULL
"1043394166","1396882205","1473","4173","9.423","11.557","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","MADAN JAGASIA","MD","HARIKISHIN",NULL,NULL
"1043394166","1265445506","64","94","17.245","26.85","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","WILLIAMSON COUNTY HOSPITAL DISTRICT","MADAN JAGASIA","MD","HARIKISHIN",NULL,NULL
"1043394166","1669567897","36","65","19.277","21.051","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","NORTHCREST MEDICAL CENTER","MADAN JAGASIA","MD","HARIKISHIN",NULL,NULL
